WKT,sno,sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act,srcUpdateTime,updateTime,infoTime,infoDate,﻿站點名稱,緯度,經度,圖片,站點位置
"POINT (121.52895 25.01391)",5.00119008E8,YouBike2.0_臺大檔案展示館,10.0,2.0,臺大專區,2023-04-17 06:18:13,25.01391,121.52895,臺大檔案展示館東北側,NTU Dist,YouBike2.0_NTU Archives,NTU Archives(Northeast),8.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:18:13,2023-04-17,,,,,
"POINT (121.53009 25.01525)",5.00119009E8,YouBike2.0_臺大水源舍區B棟,30.0,14.0,臺大專區,2023-04-17 06:37:39,25.01525,121.53009,汀洲路三段60巷2弄路側(B舍北側),NTU Dist,YouBike2.0_NTU ShuiYuan Dorms(B),Aly. 2， Ln. 60， Sec. 3， Tingzhou Rd. Dorms B(North),16.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:37:39,2023-04-17,,,,,
"POINT (121.54531 25.01729)",5.00119043E8,YouBike2.0_臺大男八舍東側,42.0,37.0,臺大專區,2023-04-17 06:30:30,25.01729,121.54531,臺大男八舍東側,NTU Dist,YouBike2.0_NTU 8th Men's Dorm(East),NTU 8th Men's Dorm(East),5.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:30:30,2023-04-17,,,,,
"POINT (121.53759 25.01408)",5.00119044E8,YouBike2.0_臺大禮賢樓東南側,23.0,5.0,臺大專區,2023-04-17 06:53:41,25.01408,121.53759,臺大仰萃樓東南側,NTU Dist,YouBike2.0_NTU Courtesy House(Southeast),NTU The Apex Building(Southeast),18.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:53:41,2023-04-17,,,,,
"POINT (121.53404 25.01839)",5.00119045E8,YouBike2.0_臺大農業陳列館北側,45.0,1.0,臺大專區,2023-04-17 06:53:41,25.01839,121.53404,農業陳列館北側,NTU Dist,YouBike2.0_NTU Agricultural Exhibition Hall(North),NTU Agricultural Exhibition Hall(North),44.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:53:41,2023-04-17,,,,,
"POINT (121.53673 25.01355)",5.00119046E8,YouBike2.0_臺大管理學院二館北側,40.0,4.0,臺大專區,2023-04-17 06:52:39,25.01355,121.53673,管理學院二號館北側,NTU Dist,YouBike2.0_NTU Building 2， College of Management(North),NTU Building 2， College of Management(North),36.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:52:39,2023-04-17,,,,,
"POINT (121.53844 25.01761)",5.00119047E8,YouBike2.0_臺大土木系館,10.0,0.0,臺大專區,2023-04-06 07:00:59,25.01761,121.53844,臺大土木工程學系所南側,NTU Dist,YouBike2.0_NTU Dept. of Civil Engineering,NTU Dept. of Civil Engineering(South),10.0,0.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-06 07:00:59,2023-04-06,,,,,
"POINT (121.53436 25.01547)",5.00119048E8,YouBike2.0_臺大大一女舍北側,53.0,0.0,臺大專區,2023-04-17 00:37:04,25.01547,121.53436,臺大女一舍北側,NTU Dist,YouBike2.0_NTU Freshman Women's Dorm(North),NTU Freshman Women's Dorm(North),53.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 00:37:04,2023-04-17,,,,,
"POINT (121.53902 25.01937)",5.00119049E8,YouBike2.0_臺大女九舍西南側,62.0,2.0,臺大專區,2023-04-17 06:42:39,25.01937,121.53902,臺大女九舍西南側,NTU Dist,YouBike2.0_NTU 9th Women's Dorm(Southwest),NTU 9th Women's Dorm(Southwest),60.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:42:39,2023-04-17,,,,,
"POINT (121.5376 25.01846)",5.0011905E8,YouBike2.0_臺大小福樓東側,31.0,4.0,臺大專區,2023-04-17 06:54:40,25.01846,121.5376,臺大小福樓東側,NTU Dist,YouBike2.0_NTU Xiao Fu Commissary(East),NTU Xiao Fu Commissary(East),27.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:40,2023-04-17,,,,,
"POINT (121.54251 25.01616)",5.00119051E8,YouBike2.0_臺大立體機車停車場,27.0,3.0,臺大專區,2023-04-17 03:08:12,25.01616,121.54251,基隆路三段/基隆路三段156巷口北側,NTU Dist,YouBike2.0_NTU Parking lot(Motorcycle),Ln. 156， Sec. 3， Keelung Rd. Intersection(North),24.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 03:08:12,2023-04-17,,,,,
"POINT (121.54059 25.01857)",5.00119052E8,YouBike2.0_臺大工綜館南側,26.0,0.0,臺大專區,2023-04-17 03:25:05,25.01857,121.54059,臺大工學院東南側,NTU Dist,YouBike2.0_NTU College of Engineering Building(South),NTU College of Engineering Building(Southeast),26.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 03:25:05,2023-04-17,,,,,
"POINT (121.53783 25.02108)",5.00119053E8,YouBike2.0_臺大天文數學館南側,19.0,6.0,臺大專區,2023-04-17 06:36:39,25.02108,121.53783,臺大天文數學館西南側,NTU Dist,YouBike2.0_NTU Astronomy - Mathematics Building(South),NTU Astronomy - Mathematics Building(Southwest),13.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:36:39,2023-04-17,,,,,
"POINT (121.5404 25.01941)",5.00119054E8,YouBike2.0_臺大心理系館南側,30.0,7.0,臺大專區,2023-04-17 01:51:12,25.01941,121.5404,臺大心理學系南側,NTU Dist,YouBike2.0_NTU Dept. of Psychology (South Hall),NTU Dept. of Psychology (South Hall),23.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 01:51:12,2023-04-17,,,,,
"POINT (121.53585 25.01793)",5.00119055E8,YouBike2.0_臺大樂學館東側,28.0,1.0,臺大專區,2023-04-17 06:36:04,25.01793,121.53585,臺大文學院西側,NTU Dist,YouBike2.0_NTU Lesyue Building(East),Liberal Arts Research Building(West),27.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:36:04,2023-04-17,,,,,
"POINT (121.53535 25.01627)",5.00119056E8,YouBike2.0_臺大農化新館西側,10.0,3.0,臺大專區,2023-04-17 03:09:13,25.01627,121.53535,臺大生化科技學系西側,NTU Dist,YouBike2.0_NTU New Agricultural Chemistry Building(West),NTU Department of Biochemical Science and Technology(West),7.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 03:09:13,2023-04-17,,,,,
"POINT (121.53718 25.01666)",5.00119057E8,YouBike2.0_臺大五號館西側,20.0,3.0,臺大專區,2023-04-17 06:37:39,25.01666,121.53718,臺大生物系館西側,NTU Dist,YouBike2.0_NTU Building No.5(West),NTU Department of Bioenvironmental Systems Engineering(West),17.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:37:39,2023-04-17,,,,,
"POINT (121.53583 25.0198)",5.00119058E8,YouBike2.0_臺大舊體育館西側,33.0,4.0,臺大專區,2023-04-17 01:12:04,25.0198,121.53583,臺大田徑場東側,NTU Dist,YouBike2.0_NTU Gymnasium(West),NTU Sports Field(East),29.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 01:12:04,2023-04-17,,,,,
"POINT (121.53791 25.01595)",5.00119059E8,YouBike2.0_臺大共同教室北側,20.0,0.0,臺大專區,2023-04-16 18:35:05,25.01595,121.53791,臺大共同教學館東北側,NTU Dist,YouBike2.0_NTU Common Subjects Classroom Building(North),NTU Common Subjects Classroom Building(Northeast),20.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-16 18:35:05,2023-04-16,,,,,
"POINT (121.53786 25.01566)",5.0011906E8,YouBike2.0_臺大共同教室東南側,12.0,0.0,臺大專區,2023-04-16 23:08:04,25.01566,121.53786,臺大共同教學館東南側,NTU Dist,YouBike2.0_NTU Common Subjects Classroom Building(Southeast),NTU Common Subjects Classroom Building(Southeast),12.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-16 23:08:04,2023-04-16,,,,,
"POINT (121.53786 25.01511)",5.00119061E8,YouBike2.0_臺大鹿鳴堂東側,27.0,4.0,臺大專區,2023-04-17 06:53:17,25.01511,121.53786,臺大鹿鳴廣場人行道側,NTU Dist,YouBike2.0_NTU LuMing Hall(East),NTU Lu Ming Square(Sidewalk),23.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:53:17,2023-04-17,,,,,
"POINT (121.53798 25.01345)",5.00119062E8,YouBike2.0_臺大公館停車場西北側,12.0,0.0,臺大專區,2023-04-16 20:06:04,25.01345,121.53798,臺大公館停車場西北側,NTU Dist,YouBike2.0_NTU Gongguan Car Park (Northwest),NTU Gongguan Car Park (Northwest),12.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-16 20:06:04,2023-04-16,,,,,
"POINT (121.53635 25.01603)",5.00119063E8,YouBike2.0_臺大第二行政大樓南側,27.0,0.0,臺大專區,2023-04-16 20:24:04,25.01603,121.53635,臺大行政大樓西側,NTU Dist,YouBike2.0_NTU 2nd Administration Building(South),NTU Administration Building(West),27.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-16 20:24:04,2023-04-16,,,,,
"POINT (121.54398 25.01754)",5.00119064E8,YouBike2.0_臺大明達館機車停車場,28.0,2.0,臺大專區,2023-04-16 22:04:41,25.01754,121.54398,臺大明達館西側,NTU Dist,YouBike2.0_NTU Ming - Da Hall Parking,NTU Ming - Da Hall(West),26.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-16 22:04:41,2023-04-16,,,,,
"POINT (121.53574 25.01699)",5.00119065E8,YouBike2.0_臺大二號館,10.0,1.0,臺大專區,2023-04-16 21:37:04,25.01699,121.53574,臺大物理文物廳北側,NTU Dist,YouBike2.0_NTU Building No.2,NTU Heritage Hall of Physics,9.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-16 21:37:04,2023-04-16,,,,,
"POINT (121.53633 25.02157)",5.00119066E8,YouBike2.0_臺大凝態館南側,20.0,3.0,臺大專區,2023-04-17 06:36:14,25.02157,121.53633,臺大物理系館南側,NTU Dist,YouBike2.0_NTU Center for Condensed Matter Sciences(South),NTU Dept. of Physics Library,17.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:36:14,2023-04-17,,,,,
"POINT (121.54145 25.02053)",5.00119067E8,YouBike2.0_臺大社科院西側,42.0,3.0,臺大專區,2023-04-17 06:54:40,25.02053,121.54145,臺大社科院西側,NTU Dist,YouBike2.0_NTU College of social Sciences Building(West),NTU College of social Sciences Building(West),39.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:40,2023-04-17,,,,,
"POINT (121.54175 25.01987)",5.00119068E8,YouBike2.0_臺大社會系館南側,39.0,2.0,臺大專區,2023-04-17 06:53:17,25.01987,121.54175,臺大社會及社工館南側,NTU Dist,YouBike2.0_NTU Department of Sociology(South),NTU Dept. of Sociology / Dept. of Social Work(South),37.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:53:17,2023-04-17,,,,,
"POINT (121.53906 25.02074)",5.00119069E8,YouBike2.0_臺大思亮館東南側,10.0,3.0,臺大專區,2023-04-17 06:24:39,25.02074,121.53906,臺大思亮館東南側,NTU Dist,YouBike2.0_NTU Shih - Liang Hall(Southeast),NTU Shih - Liang Hall(Southeast),7.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:24:39,2023-04-17,,,,,
"POINT (121.53583 25.01561)",5.0011907E8,YouBike2.0_臺大椰林小舖,48.0,26.0,臺大專區,2023-04-17 06:50:40,25.01561,121.53583,臺大椰林小舖旁,NTU Dist,YouBike2.0_NTU Green Cabin,NTU Green Cabin,22.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:50:40,2023-04-17,,,,,
"POINT (121.53992 25.02036)",5.00119071E8,YouBike2.0_臺大計資中心南側,34.0,2.0,臺大專區,2023-04-17 06:47:13,25.02036,121.53992,臺大計算機網路資訊中心南側,NTU Dist,YouBike2.0_NTU Computer and Information Networking Center(South),NTU Computer and Information Networking Center(South),32.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:47:13,2023-04-17,,,,,
"POINT (121.53868 25.01881)",5.00119072E8,YouBike2.0_臺大原分所北側,12.0,5.0,臺大專區,2023-04-17 00:21:04,25.01881,121.53868,臺大原子與分子科學研究所東北側,NTU Dist,YouBike2.0_NTU Institute of Atomic and Molecular Sciences(North),NTU Institute of Atomic and Molecular Sciences(Northeast),7.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 00:21:04,2023-04-17,,,,,
"POINT (121.53825 25.01548)",5.00119074E8,YouBike2.0_臺大生命科學館西北側,30.0,1.0,臺大專區,2023-04-17 03:00:39,25.01548,121.53825,臺大動物博物館西側,NTU Dist,YouBike2.0_NTU Life Science Building(Northwest),Museum of Zoology(West),29.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 03:00:39,2023-04-17,,,,,
"POINT (121.53995 25.01761)",5.00119075E8,YouBike2.0_臺大第一活動中心西南側,40.0,7.0,臺大專區,2023-04-17 06:45:14,25.01761,121.53995,第一學生活動中心東南側,NTU Dist,YouBike2.0_NTU 1st Student Activity Center(Southwest),NTU 1st Student Activity Center(Southeast),33.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:45:14,2023-04-17,,,,,
"POINT (121.54195 25.01922)",5.00119076E8,YouBike2.0_臺大博理館西側,22.0,1.0,臺大專區,2023-04-17 01:17:31,25.01922,121.54195,臺大博理館西側,NTU Dist,YouBike2.0_NTU Barry Lam Hall(West),NTU Barry Lam Hall(West),21.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 01:17:31,2023-04-17,,,,,
"POINT (121.536 25.0189)",5.00119077E8,YouBike2.0_臺大博雅館西側,56.0,5.0,臺大專區,2023-04-16 20:02:40,25.0189,121.536,臺大博雅館西側,NTU Dist,YouBike2.0_NTU Liberal Education Classroom Building(West),NTU Liberal Education Classroom Building(West),51.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-16 20:02:40,2023-04-16,,,,,
"POINT (121.53888 25.01704)",5.00119078E8,YouBike2.0_臺大森林館北側,10.0,6.0,臺大專區,2023-04-17 05:00:40,25.01704,121.53888,臺大森林系學系北側,NTU Dist,YouBike2.0_NTU Forestry Building(North),NTU Forestry Building(North),4.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 05:00:40,2023-04-17,,,,,
"POINT (121.53455 25.01698)",5.00119079E8,YouBike2.0_臺大一號館,19.0,9.0,臺大專區,2023-04-17 06:14:13,25.01698,121.53455,臺大植物魚類標本館一號館北側,NTU Dist,YouBike2.0_NTU Building No.1,NTU Building No.1(North),10.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:14:13,2023-04-17,,,,,
"POINT (121.53686 25.01539)",5.0011908E8,YouBike2.0_臺大小小福西南側,10.0,1.0,臺大專區,2023-04-17 00:50:09,25.01539,121.53686,臺大進修教育大樓,NTU Dist,YouBike2.0_NTU Xiao Xiao Fu Commissary(Southwest),NTU Omnium Gatherum Building,9.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 00:50:09,2023-04-17,,,,,
"POINT (121.53909 25.01337)",5.00119081E8,YouBike2.0_臺大教研館北側,11.0,0.0,臺大專區,2023-04-16 22:23:04,25.01337,121.53909,臺大雅頌廣場東南側,NTU Dist,YouBike2.0_NTU Teaching and Research Building(North),NTU The Odeum Square(Southeast),11.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-16 22:23:04,2023-04-16,,,,,
"POINT (121.53781 25.01703)",5.00119082E8,YouBike2.0_臺大四號館東北側,10.0,1.0,臺大專區,2023-04-16 17:40:41,25.01703,121.53781,臺大園藝暨景觀學系北側,NTU Dist,YouBike2.0_NTU Building No.4(Northeast),NTU Department of Horticulture(North),9.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-16 17:40:41,2023-04-16,,,,,
"POINT (121.53846 25.0196)",5.00119083E8,YouBike2.0_臺大新生教室南側,18.0,3.0,臺大專區,2023-04-17 06:46:13,25.0196,121.53846,臺大新生教學館南側,NTU Dist,YouBike2.0_NTU Freshman Classroom Building(South),NTU Freshman Classroom Building(South),15.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:46:13,2023-04-17,,,,,
"POINT (121.54305 25.019)",5.00119084E8,YouBike2.0_臺大鄭江樓北側,10.0,0.0,臺大專區,2023-04-16 23:59:04,25.019,121.54305,臺大新聞研究所南側,NTU Dist,YouBike2.0_NTU Tseng Jiang Hall(North),NTU Graduate Institute of Journalism(South),10.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-16 23:59:04,2023-04-16,,,,,
"POINT (121.54247 25.01857)",5.00119085E8,YouBike2.0_臺大電機二館東南側,14.0,1.0,臺大專區,2023-04-17 06:27:04,25.01857,121.54247,臺大電機二館南側,NTU Dist,YouBike2.0_NTU E. E. Building No. 2(Southeast),NTU E. E. Building No. 2(Southeast),13.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:27:04,2023-04-17,,,,,
"POINT (121.53928 25.01804)",5.00119086E8,YouBike2.0_臺大圖資系館北側,25.0,1.0,臺大專區,2023-04-17 06:22:04,25.01804,121.53928,臺大圖書資訊館北側,NTU Dist,YouBike2.0_NTU Dept. of Library and Information Sciences(North),NTU Dept. of Library and Information Sciences(North),24.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:22:04,2023-04-17,,,,,
"POINT (121.54031 25.0169)",5.00119087E8,YouBike2.0_臺大總圖書館西南側,30.0,10.0,臺大專區,2023-04-17 06:53:41,25.0169,121.54031,臺大圖書館西南側,NTU Dist,YouBike2.0_NTU Main Library(Southwest),NTU Main Library(Southwest),20.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:53:41,2023-04-17,,,,,
"POINT (121.54347 25.01995)",5.00119088E8,YouBike2.0_臺大黑森林西側,20.0,2.0,臺大專區,2023-04-17 06:40:20,25.01995,121.54347,臺大霖澤館南側,NTU Dist,YouBike2.0_NTU Black Forest(West),NTU Tsai Lecture Hall(South),18.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:40:20,2023-04-17,,,,,
"POINT (121.54242 25.01791)",5.00119089E8,YouBike2.0_臺大獸醫館南側,24.0,2.0,臺大專區,2023-04-17 06:32:42,25.01791,121.54242,臺大獸醫系館南側,NTU Dist,YouBike2.0_NTU Dept. of Veterinary Medicine(South),NTU Dept. of Veterinary Medicine(South),22.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:32:42,2023-04-17,,,,,
"POINT (121.53591 25.02112)",5.0011909E8,YouBike2.0_臺大新體育館東南側,40.0,4.0,臺大專區,2023-04-17 06:53:17,25.02112,121.53591,臺大體育館東側,NTU Dist,YouBike2.0_NTU Sports Center(Southeast),NTU Sports Center(East),36.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:53:17,2023-04-17,,,,,
"POINT (121.54469 25.01816)",5.00119091E8,YouBike2.0_臺大明達館北側(員工宿舍),18.0,6.0,臺大公館校區,2023-04-17 06:47:13,25.01816,121.54469,明達館北側前空地,NTU Dist,YouBike2.0_NTU Ming - Da Hall (Staff Dormitory),NTU Ming - Da Hall (North),12.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:47:13,2023-04-17,,,,,
,,,,,,,,,,,,,,,,,,,北新竹火車站(新竹高工),24.80963,120.98351,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/81a5c7e3-e2f1-4acd-8af7-ed7c49c66555.jpg,中華路二段2-1號前人行道
,,,,,,,,,,,,,,,,,,,明志書院立體停車場,24.80167,120.96576,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/9579aa82-ddbb-4add-9939-4d057c7595df.jpg,西大路317號(停車場前人行道)
,,,,,,,,,,,,,,,,,,,十八尖山(新竹高商),24.79703,120.98755,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/6e518d79-c389-4d66-a8c7-dc38bc82dec4.jpg,博愛街5巷2號對面停車場
,,,,,,,,,,,,,,,,,,,清華大學(小吃部),24.79307,120.99335,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/7c27db3b-0bfb-4fdc-aaec-a2bda99089cb.jpg,光復路二段101號(小吃部左側廣場)
,,,,,,,,,,,,,,,,,,,陽明交通大學(大學路),24.7894,121.00026,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/8f644049-852e-475d-8d61-256dbcb79a53.jpg,大學路200號(對面人行道)
,,,,,,,,,,,,,,,,,,,陽明交通大學(逐風廣場),24.78473,120.99994,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/29f0f233-d08d-48f3-8090-f39be068c0c6.jpg,大學路1001號(女二宿前廣場)
,,,,,,,,,,,,,,,,,,,新竹轉運站,24.8009,120.97319,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/23e8e2f3-5efc-441a-becc-1e03405b75f3.jpg,東南街1巷6號(轉運站對面人行廣場)
,,,,,,,,,,,,,,,,,,,清華大學(北校門),24.79684,120.99669,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/8cec8d60-a116-4bf3-b167-4b604cfda7db.jpg,光復路二段101號(面校門右側人行道)
,,,,,,,,,,,,,,,,,,,新竹馬偕紀念醫院,24.80007,120.99128,,光復路二段690號(水源街對面公園人行道)
,,,,,,,,,,,,,,,,,,,經國民生路口,24.81388,120.97399,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/4906b769-a9b6-45a8-b724-11f216cf0d1d.jpg,民生路309號旁公園綠帶
,,,,,,,,,,,,,,,,,,,建國公園(城隍廟),24.80338,120.96668,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/05c6caeb-f4c3-4b54-b34f-fc11d34df50b.jpg,西門街1號(對面汽車停車格)
,,,,,,,,,,,,,,,,,,,新竹三民公園,24.81123,120.97962,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/d7aed07f-4b11-458e-80e4-64f84cc6a30f.jpg,中央路364-1號(網球場前人行道)
,,,,,,,,,,,,,,,,,,,天公壇,24.79943,120.95726,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/df12d71f-b7ed-4a52-908d-ea5d9b2729ab.jpg,中山路450-1號(對側西雅公園)
,,,,,,,,,,,,,,,,,,,新竹棒球場,24.80778,120.96086,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/27c7c9e3-380c-42e1-8699-6865d418890e.jpg,民富街141號對面人行道
,,,,,,,,,,,,,,,,,,,新竹市政府,24.80614,120.96926,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/1c99c30b-5eb4-459c-b65a-877976f6d77e.jpg,中央路106號(對面人行道)
,,,,,,,,,,,,,,,,,,,辛志平校長故居,24.80432,120.97366,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/2e2bbe6f-e7f5-47b5-bf19-201883707f8f.jpg,東門街32號(汽車停車場)
,,,,,,,,,,,,,,,,,,,光復關新路口,24.78488,121.01833,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/6d77ac8a-f813-45a7-8dd1-08a09c79ac18.jpg,關新路21號(大樓前人行道)
,,,,,,,,,,,,,,,,,,,新莊火車站,24.78811,121.02183,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/5a40905d-b524-4185-aa34-3ee71a94a954.jpg,關東路310號(車站出口右側人行道)
,,,,,,,,,,,,,,,,,,,清華大學(台達館),24.79535,120.99197,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/f47b367d-96ba-4a66-89f4-43d7b33ccedc.jpg,光復路二段101號(南側)
,,,,,,,,,,,,,,,,,,,湳雅公園,24.82037,120.96796,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/ac3ba59a-b8f1-488e-b05a-29bb493337f0.jpg,武陵路157號(對側人行道)
,,,,,,,,,,,,,,,,,,,新竹公園(公園路),24.80258,120.97872,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/1dd26974-f63f-44bc-bc79-781b2835303f.jpg,公園路300號(旁人行道)
,,,,,,,,,,,,,,,,,,,香山國小,24.79645,120.94452,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/050bf739-85c4-43cf-84de-f0b0306cf735.jpg,牛埔東路260號(校門右側人行道)
,,,,,,,,,,,,,,,,,,,樹林頭公園,24.82142,120.96025,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/f8d5ae9f-19fc-40d6-995e-4d673bb1be83.jpg,東大路二段511號(對面汽車停車場)
,,,,,,,,,,,,,,,,,,,新竹和平公園,24.79912,120.95243,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/5a44f431-c523-4159-90e4-2e86a6e1d3a5.jpg,經國路三段78巷18號(對面公園人行道)
,,,,,,,,,,,,,,,,,,,虎林棒球場,24.80512,120.94429,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/b7ff1bd6-e38e-42fa-a0fe-8a00365e314b.jpg,延平路一段541號(對面人行道)
,,,,,,,,,,,,,,,,,,,大庄國小,24.78943,120.92778,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/c49c72a7-3650-4ef2-94d2-d8821c2a45b7.jpg,大庄路46號(北側)
,,,,,,,,,,,,,,,,,,,新源建功一路口,24.80277,120.9932,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/ca1c7c49-32e5-4e2b-99c2-00850ec5b8d8.jpg,新源街138號(對面人行道)
,,,,,,,,,,,,,,,,,,,綠光公園,24.81246,120.98503,https://odws.hccg.gov.tw/001/Upload/25/relpic/9059/59/ac208a2a-8eb8-474d-a728-025871a3d02b.jpg,鐵道路一段28巷81號旁
