WKT,行政區,場所名稱,場所地址,管理單位,連絡電話,場所開放時間,飲水台數,設置地點,緯度,經度,名稱,說明,鄉鎮市區,地址,描述,聯絡電話,開放星期(一),開放時間(一),開放星期(二),開放時間(二),冰,溫,熱,WGS84_X,WGS84_Y
開放時間(一): 08:00~20:00
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.310584
WGS84_Y: 23.038180,新化區,中山路132號,入口左側樓梯旁,06-5902685,星期二~星期日,08:00~20:00,-,-,TRUE,TRUE,TRUE,120.310584,23.038180
"POINT (120.335908 23.058623 0.0)",,,,,,,,,,,行政院農業委會畜產試驗所,鄉鎮市區: 新化區
地址: 牧場112號
描述: 1樓進門右轉走到底左側茶水間
聯絡電話: 06-5911211
開放星期(一): 星期一~星期五
開放時間(一): 08:00~16:30
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.335908
WGS84_Y: 23.058623,新化區,牧場112號,1樓進門右轉走到底左側茶水間,06-5911211,星期一~星期五,08:00~16:30,-,-,TRUE,TRUE,TRUE,120.335908,23.058623
"POINT (120.305245 23.042551 0.0)",,,,,,,,,,,財政部南區國稅局新化稽徵所,鄉鎮市區: 新化區
地址: 中正路588號
描述: 前棟大門左側
聯絡電話: 06-5978211
開放星期(一): 星期一~星期五
開放時間(一): 08:00~17:00
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.305245
WGS84_Y: 23.042551,新化區,中正路588號,前棟大門左側,06-5978211,星期一~星期五,08:00~17:00,-,-,TRUE,TRUE,TRUE,120.305245,23.042551
"POINT (120.335879 23.063193 0.0)",,,,,,,,,,,衛生福利部臺南醫院新化分院,鄉鎮市區: 新化區
地址: 那拔里牧場72號
描述: 急診室檢傷區對面座椅旁
聯絡電話: 06-5911929
開放星期(一): 星期一~星期日
開放時間(一): 全天
開放星期(二): -
開放時間(二): -
冰: FALSE
溫: TRUE
熱: TRUE
WGS84_X: 120.335879
WGS84_Y: 23.063193,新化區,那拔里牧場72號,急診室檢傷區對面座椅旁,06-5911929,星期一~星期日,全天,-,-,FALSE,TRUE,TRUE,120.335879,23.063193
"POINT (120.351067 23.068284 0.0)",,,,,,,,,,,臺南市政府警察局新化分局那拔派出所,鄉鎮市區: 新化區
地址: 那拔里75號
描述: 請詢問值班人員
聯絡電話: 06-5911051
開放星期(一): 星期一~星期日
開放時間(一): 全天
開放星期(二): -
開放時間(二): -
冰: FALSE
溫: TRUE
熱: TRUE
WGS84_X: 120.351067
WGS84_Y: 23.068284,新化區,那拔里75號,請詢問值班人員,06-5911051,星期一~星期日,全天,-,-,FALSE,TRUE,TRUE,120.351067,23.068284
"POINT (120.31464 23.02146 0.0)",,,,,,,,,,,臺南市政府警察局新化分局知義派出所,鄉鎮市區: 新化區
地址: 頂山腳182-1號
描述: 請詢問值班人員
聯絡電話: 06-5902949
開放星期(一): 星期一~星期日
開放時間(一): 08:00~18:00
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.314640
WGS84_Y: 23.021460,新化區,頂山腳182-1號,請詢問值班人員,06-5902949,星期一~星期日,08:00~18:00,-,-,TRUE,TRUE,TRUE,120.314640,23.021460
"POINT (120.297995 23.038001 0.0)",,,,,,,,,,,臺南市政府警察局新化分局唪口派出所,鄉鎮市區: 新化區
地址: 中山路660巷50號
描述: 請詢問值班人員
聯絡電話: 06-5980250
開放星期(一): 星期一~星期日
開放時間(一): 全天
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.297995
WGS84_Y: 23.038001,新化區,中山路660巷50號,請詢問值班人員,06-5980250,星期一~星期日,全天,-,-,TRUE,TRUE,TRUE,120.297995,23.038001
"POINT (120.29532 23.07866 0.0)",,,,,,,,,,,臺南市永康戶政事務所新市辦公處,鄉鎮市區: 新市區
地址: 光華街242號
描述: 入口右轉飲水機
聯絡電話: 06-5993582
開放星期(一): 星期一~星期五
開放時間(一): 08:00~17:30
開放星期(二): -
開放時間(二): -
冰: FALSE
溫: TRUE
熱: TRUE
WGS84_X: 120.295320
WGS84_Y: 23.078660,新市區,光華街242號,入口右轉飲水機,06-5993582,星期一~星期五,08:00~17:30,-,-,FALSE,TRUE,TRUE,120.295320,23.078660
"POINT (120.29517 23.0789 0.0)",,,,,,,,,,,臺南市新市區衛生所,鄉鎮市區: 新市區
地址: 中興街12號
描述: 掛號櫃台後方飲水機
聯絡電話: 06-5992504
開放星期(一): 星期一~星期五
開放時間(一): 08:00~17:30
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.295170
WGS84_Y: 23.078900,新市區,中興街12號,掛號櫃台後方飲水機,06-5992504,星期一~星期五,08:00~17:30,-,-,TRUE,TRUE,TRUE,120.295170,23.078900
"POINT (120.292223 23.106001 0.0)",,,,,,,,,,,南科國際實驗高級中學,鄉鎮市區: 新市區
地址: 三舍里大順六路12巷6號
描述: -
聯絡電話: 06-5052916
開放星期(一): 星期一~星期五
開放時間(一): 08:00~17:00
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.292223
WGS84_Y: 23.106001,新市區,三舍里大順六路12巷6號,-,06-5052916,星期一~星期五,08:00~17:00,-,-,TRUE,TRUE,TRUE,120.292223,23.106001
"POINT (120.294863 23.064771 0.0)",,,,,,,,,,,遠東科技大學三德樓,鄉鎮市區: 新市區
地址: 中華路49號
描述: 三德樓一樓
聯絡電話: 06-5979566
開放星期(一): 星期一~星期日
開放時間(一): 07:00~23:00
開放星期(二): -
開放時間(二): -
冰: FALSE
溫: TRUE
熱: TRUE
WGS84_X: 120.294863
WGS84_Y: 23.064771,新市區,中華路49號,三德樓一樓,06-5979566,星期一~星期日,07:00~23:00,-,-,FALSE,TRUE,TRUE,120.294863,23.064771
"POINT (120.293908 23.065591 0.0)",,,,,,,,,,,遠東科技大學忠德樓,鄉鎮市區: 新市區
地址: 中華路49號
描述: 忠德樓一樓
聯絡電話: 06-5979566
開放星期(一): 星期一~星期日
開放時間(一): 07:00~23:00
開放星期(二): -
開放時間(二): -
冰: FALSE
溫: TRUE
熱: TRUE
WGS84_X: 120.293908
WGS84_Y: 23.065591,新市區,中華路49號,忠德樓一樓,06-5979566,星期一~星期日,07:00~23:00,-,-,FALSE,TRUE,TRUE,120.293908,23.065591
"POINT (120.29501 23.066082 0.0)",,,,,,,,,,,遠東科技大學誠德樓,鄉鎮市區: 新市區
地址: 中華路49號
描述: 誠德樓一樓
聯絡電話: 06-5979566
開放星期(一): 星期一~星期日
開放時間(一): 07:00~23:00
開放星期(二): -
開放時間(二): -
冰: FALSE
溫: TRUE
熱: TRUE
WGS84_X: 120.295010
WGS84_Y: 23.066082,新市區,中華路49號,誠德樓一樓,06-5979566,星期一~星期日,07:00~23:00,-,-,FALSE,TRUE,TRUE,120.295010,23.066082
"POINT (120.289836 23.072368 0.0)",,,,,,,,,,,新市幼兒園,鄉鎮市區: 新市區
地址: 新和里富強路16巷1號
描述: -
聯絡電話: 06-5013833
開放星期(一): 星期一~星期五
開放時間(一): 08:00~17:00
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.289836
WGS84_Y: 23.072368,新市區,新和里富強路16巷1號,-,06-5013833,星期一~星期五,08:00~17:00,-,-,TRUE,TRUE,TRUE,120.289836,23.072368
"POINT (120.293545 23.079208 0.0)",,,,,,,,,,,新市公有零售市場,鄉鎮市區: 新市區
地址: 中正路366號
描述: 一樓茶水間
聯絡電話: 06-5897427
開放星期(一): 星期一~星期日
開放時間(一): 08:00~11:00
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.293545
WGS84_Y: 23.079208,新市區,中正路366號,一樓茶水間,06-5897427,星期一~星期日,08:00~11:00,-,-,TRUE,TRUE,TRUE,120.293545,23.079208
"POINT (120.26328 23.102029 0.0)",,,,,,,,,,,綠水樹谷活力館,鄉鎮市區: 新市區
地址: 紫楝路22號
描述: 餐廳出口
聯絡電話: 06-5890960
開放星期(一): 星期一~星期日
開放時間(一): 13:30~21:00
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.263280
WGS84_Y: 23.102029,新市區,紫楝路22號,餐廳出口,06-5890960,星期一~星期日,13:30~21:00,-,-,TRUE,TRUE,TRUE,120.263280,23.102029
"POINT (120.262421 23.104202 0.0)",,,,,,,,,,,樹谷生活科學館,鄉鎮市區: 新市區
地址: 中心東路12號
描述: -
聯絡電話: 06-5894800
開放星期(一): 星期二~星期日
開放時間(一): 09:00~17:00
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.262421
WGS84_Y: 23.104202,新市區,中心東路12號,-,06-5894800,星期二~星期日,09:00~17:00,-,-,TRUE,TRUE,TRUE,120.262421,23.104202
"POINT (120.289337 23.095159 0.0)",,,,,,,,,,,三舍保濟殿,鄉鎮市區: 新市區
地址: 三舍里205號
描述: 廟內龍邊
聯絡電話: 06-5012902
開放星期(一): 星期一~星期日
開放時間(一): 08:00~22:00
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.289337
WGS84_Y: 23.095159,新市區,三舍里205號,廟內龍邊,06-5012902,星期一~星期日,08:00~22:00,-,-,TRUE,TRUE,TRUE,120.289337,23.095159
"POINT (120.293819 23.078473 0.0)",,,,,,,,,,,永安宮,鄉鎮市區: 新市區
地址: 新市里9鄰仁愛街331號
描述: 廟外龍邊
聯絡電話: 06-5995091
開放星期(一): 星期一~星期日
開放時間(一): 08:00~22:00
開放星期(二): -
開放時間(二): -
冰: FALSE
溫: FALSE
熱: TRUE
WGS84_X: 120.293819
WGS84_Y: 23.078473,新市區,新市里9鄰仁愛街331號,廟外龍邊,06-5995091,星期一~星期日,08:00~22:00,-,-,FALSE,FALSE,TRUE,120.293819,23.078473
"POINT (120.291517 23.07832 0.0)",,,,,,,,,,,永安宮福德祠,鄉鎮市區: 新市區
地址: 民生路2巷2號
描述: 廟內虎邊
聯絡電話: -
開放星期(一): 星期一~星期日
開放時間(一): 08:00~22:00
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.291517
WGS84_Y: 23.078320,新市區,民生路2巷2號,廟內虎邊,-,星期一~星期日,08:00~22:00,-,-,TRUE,TRUE,TRUE,120.291517,23.078320
"POINT (120.321553 23.091703 0.0)",,,,,,,,,,,東勢北極殿,鄉鎮市區: 新市區
地址: 大社里大社288號
描述: 廟內龍邊
聯絡電話: 06-5996295
開放星期(一): 星期一~星期日
開放時間(一): 06:00~19:00
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.321553
WGS84_Y: 23.091703,新市區,大社里大社288號,廟內龍邊,06-5996295,星期一~星期日,06:00~19:00,-,-,TRUE,TRUE,TRUE,120.321553,23.091703
"POINT (120.298239 23.075238 0.0)",,,,,,,,,,,南港北極殿,鄉鎮市區: 新市區
地址: 港墘里22鄰華美街11號
描述: 廟內龍邊
聯絡電話: 06-5994433
開放星期(一): 星期一~星期日
開放時間(一): 08:00~22:00
開放星期(二): -
開放時間(二): -
冰: FALSE
溫: TRUE
熱: TRUE
WGS84_X: 120.298239
WGS84_Y: 23.075238,新市區,港墘里22鄰華美街11號,廟內龍邊,06-5994433,星期一~星期日,08:00~22:00,-,-,FALSE,TRUE,TRUE,120.298239,23.075238
"POINT (120.300123 23.075122 0.0)",,,,,,,,,,,新吉莊永隆宮,鄉鎮市區: 新市區
地址: 港墘里14鄰長安街36巷14號
描述: 廟內龍邊
聯絡電話: 06-5997853
開放星期(一): 星期一~星期日
開放時間(一): 08:00~22:00
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.300123
WGS84_Y: 23.075122,新市區,港墘里14鄰長安街36巷14號,廟內龍邊,06-5997853,星期一~星期日,08:00~22:00,-,-,TRUE,TRUE,TRUE,120.300123,23.075122
"POINT (120.290848 23.080145 0.0)",,,,,,,,,,,福壽巷北極殿,鄉鎮市區: 新市區
地址: 新和里和平街208巷18號
描述: 廟外龍邊
聯絡電話: 06-5993416
開放星期(一): 星期一~星期日
開放時間(一): 08:00~22:00
開放星期(二): -
開放時間(二): -
冰: FALSE
溫: FALSE
熱: TRUE
WGS84_X: 120.290848
WGS84_Y: 23.080145,新市區,新和里和平街208巷18號,廟外龍邊,06-5993416,星期一~星期日,08:00~22:00,-,-,FALSE,FALSE,TRUE,120.290848,23.080145
"POINT (120.26753 23.09179 0.0)",,,,,,,,,,,新港社地方文化館,鄉鎮市區: 新市區
地址: 道爺路3號
描述: 進門右轉的茶水間
聯絡電話: 06-5897603
開放星期(一): 星期二~星期日
開放時間(一): 09:00~17:00
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.267530
WGS84_Y: 23.091790,新市區,道爺路3號,進門右轉的茶水間,06-5897603,星期二~星期日,09:00~17:00,-,-,TRUE,TRUE,TRUE,120.267530,23.091790
"POINT (120.28793 23.10221 0.0)",,,,,,,,,,,南科社區中心,鄉鎮市區: 新市區
地址: 大順三路125號
描述: 二樓茶水間
聯絡電話: 06-5051660
開放星期(一): 星期一~星期日
開放時間(一): 08:30~18:00
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.287930
WGS84_Y: 23.102210,新市區,大順三路125號,二樓茶水間,06-5051660,星期一~星期日,08:30~18:00,-,-,TRUE,TRUE,TRUE,120.287930,23.102210
"POINT (120.286527 23.081098 0.0)",,,,,,,,,,,臺南市政府消防局第四大隊新市分隊,鄉鎮市區: 新市區
地址: 民生路230號
描述: 請詢問值班人員
聯絡電話: 06-5993119
開放星期(一): 星期一~星期日
開放時間(一): 08:00~22:00
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.286527
WGS84_Y: 23.081098,新市區,民生路230號,請詢問值班人員,06-5993119,星期一~星期日,08:00~22:00,-,-,TRUE,TRUE,TRUE,120.286527,23.081098
"POINT (120.295143 23.079048 0.0)",,,,,,,,,,,臺南市新市區公所,鄉鎮市區: 新市區
地址: 中興街12號
描述: 進門服務台後方走到右轉
聯絡電話: 06-5994711
開放星期(一): 星期一~星期五
開放時間(一): 08:00~17:30
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.295143
WGS84_Y: 23.079048,新市區,中興街12號,進門服務台後方走到右轉,06-5994711,星期一~星期五,08:00~17:30,-,-,TRUE,TRUE,TRUE,120.295143,23.079048
"POINT (120.319161 23.086662 0.0)",,,,,,,,,,,大社國民小學,鄉鎮市區: 新市區
地址: 大社里39號
描述: -
聯絡電話: 06-5991593
開放星期(一): 星期一~星期五
開放時間(一): 08:00~17:00
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.319161
WGS84_Y: 23.086662,新市區,大社里39號,-,06-5991593,星期一~星期五,08:00~17:00,-,-,TRUE,TRUE,TRUE,120.319161,23.086662
"POINT (120.295541 23.07899 0.0)",,,,,,,,,,,新市國民小學,鄉鎮市區: 新市區
地址: 中興街1號
描述: -
聯絡電話: 06-5992895
開放星期(一): 星期一~星期五
開放時間(一): 08:00~17:00
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.295541
WGS84_Y: 23.078990,新市區,中興街1號,-,06-5992895,星期一~星期五,08:00~17:00,-,-,TRUE,TRUE,TRUE,120.295541,23.078990
"POINT (120.2999 23.084143 0.0)",,,,,,,,,,,新市國民中學,鄉鎮市區: 新市區
地址: 民族路76號
描述: -
聯絡電話: 06-5991420
開放星期(一): 星期一~星期五
開放時間(一): 08:00~17:00
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.299900
WGS84_Y: 23.084143,新市區,民族路76號,-,06-5991420,星期一~星期五,08:00~17:00,-,-,TRUE,TRUE,TRUE,120.299900,23.084143
"POINT (120.297176 23.060645 0.0)",,,,,,,,,,,台灣自來水公司第六區管理處新市服務所,鄉鎮市區: 新市區
地址: 永就里永就55-7號
描述: 進門左轉辦公廳內
聯絡電話: 06-5973437
開放星期(一): 星期一~星期五
開放時間(一): 08:00~17:00
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.297176
WGS84_Y: 23.060645,新市區,永就里永就55-7號,進門左轉辦公廳內,06-5973437,星期一~星期五,08:00~17:00,-,-,TRUE,TRUE,TRUE,120.297176,23.060645
"POINT (120.29601 23.07967 0.0)",,,,,,,,,,,新市區圖書館,鄉鎮市區: 新市區
地址: 民族路192號
描述: 櫃檯旁
聯絡電話: 06-5997340
開放星期(一): 星期二~星期五
開放時間(一): 08:00~20:00
開放星期(二): 星期六~星期日
開放時間(二): 09:00~17:00
冰: FALSE
溫: TRUE
熱: TRUE
WGS84_X: 120.296010
WGS84_Y: 23.079670,新市區,民族路192號,櫃檯旁,06-5997340,星期二~星期五,08:00~20:00,星期六~星期日,09:00~17:00,FALSE,TRUE,TRUE,120.296010,23.079670
"POINT (120.28366 23.10078 0.0)",,,,,,,,,,,南科考古館,鄉鎮市區: 新市區
地址: 南科三路10號
描述: -
聯絡電話: 06-5050905
開放星期(一): 星期二~星期日
開放時間(一): 09:00~17:00
開放星期(二): -
開放時間(二): -
冰: FALSE
溫: TRUE
熱: FALSE
WGS84_X: 120.283660
WGS84_Y: 23.100780,新市區,南科三路10號,-,06-5050905,星期二~星期日,09:00~17:00,-,-,FALSE,TRUE,FALSE,120.283660,23.100780
"POINT (120.28207 23.10134 0.0)",,,,,,,,,,,科技部南部科學園區管理局,鄉鎮市區: 新市區
地址: 南科三路22號
描述: 進門右轉到底的茶水間
聯絡電話: 06-5051001
開放星期(一): 星期一~星期日
開放時間(一): 08:30~17:30
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.282070
WGS84_Y: 23.101340,新市區,南科三路22號,進門右轉到底的茶水間,06-5051001,星期一~星期日,08:30~17:30,-,-,TRUE,TRUE,TRUE,120.282070,23.101340
"POINT (120.28307 23.09867 0.0)",,,,,,,,,,,財政部關務署高雄關嘉南分關,鄉鎮市區: 新市區
地址: 南科3路15號三樓
描述: 進門走到底左轉的茶水間
聯絡電話: 06-5051502
開放星期(一): 星期一~星期五
開放時間(一): 08:30~17:00
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.283070
WGS84_Y: 23.098670,新市區,南科3路15號三樓,進門走到底左轉的茶水間,06-5051502,星期一~星期五,08:30~17:00,-,-,TRUE,TRUE,TRUE,120.283070,23.098670
"POINT (120.29554 23.07933 0.0)",,,,,,,,,,,臺南市政府警察局善化分局新市分駐所,鄉鎮市區: 新市區
地址: 復興路2號
描述: 請詢問值班人員
聯絡電話: 06-5993019
開放星期(一): 星期一~星期日
開放時間(一): 全天
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.295540
WGS84_Y: 23.079330,新市區,復興路2號,請詢問值班人員,06-5993019,星期一~星期日,全天,-,-,TRUE,TRUE,TRUE,120.295540,23.079330
"POINT (120.321844 23.076975 0.0)",,,,,,,,,,,臺南市政府警察局善化分局潭頂派出所,鄉鎮市區: 新市區
地址: 潭頂里潭頂398號
描述: 請詢問值班人員
聯絡電話: 06-5991934
開放星期(一): 星期一~星期日
開放時間(一): 全天
開放星期(二): -
開放時間(二): -
冰: FALSE
溫: TRUE
熱: TRUE
WGS84_X: 120.321844
WGS84_Y: 23.076975,新市區,潭頂里潭頂398號,請詢問值班人員,06-5991934,星期一~星期日,全天,-,-,FALSE,TRUE,TRUE,120.321844,23.076975
"POINT (120.30177 23.1073 0.0)",,,,,,,,,,,臺鐵南科站,鄉鎮市區: 新市區
地址: 大營里大營村287-300號
描述: 候車大廳廁所左側
聯絡電話: 06-5896356
開放星期(一): 星期一~星期日
開放時間(一): 05:30~23:30
開放星期(二): -
開放時間(二): -
冰: FALSE
溫: TRUE
熱: TRUE
WGS84_X: 120.301770
WGS84_Y: 23.107300,新市區,大營里大營村287-300號,候車大廳廁所左側,06-5896356,星期一~星期日,05:30~23:30,-,-,FALSE,TRUE,TRUE,120.301770,23.107300
"POINT (120.290043 23.068191 0.0)",,,,,,,,,,,臺鐵新市站,鄉鎮市區: 新市區
地址: 中華路1號
描述: 辦公室左側
聯絡電話: 06-5996911
開放星期(一): 星期一~星期日
開放時間(一): 05:30~23:30
開放星期(二): -
開放時間(二): -
冰: FALSE
溫: TRUE
熱: TRUE
WGS84_X: 120.290043
WGS84_Y: 23.068191,新市區,中華路1號,辦公室左側,06-5996911,星期一~星期日,05:30~23:30,-,-,FALSE,TRUE,TRUE,120.290043,23.068191
"POINT (120.314861 23.311888 0.0)",,,,,,,,,,,臺南市政府民治市政中心,鄉鎮市區: 新營區
地址: 民治路36號
描述: 往南瀛大樓方向茶水間
聯絡電話: 06-6322231
開放星期(一): 星期一~星期五
開放時間(一): 07:30~18:00
開放星期(二): -
開放時間(二): -
冰: TRUE
溫: TRUE
熱: TRUE
WGS84_X: 120.314861
WGS84_Y: 23.311888,新營區,民治路36號,往南瀛大樓方向茶水間,06-6322231,星期一~星期五,07:30~18:00,-,-,TRUE,TRUE,TRUE,120.314861,23.311888
"POINT (120.314716 23.311606 0.0)",,,,,,,,,,,臺南市政府教育局,鄉鎮市區: 新營區
